ICMMID,Confidence.Factor,Mine.Name,Group.Names,Latitude,Longitude,Asset.Type,Country.or.Region,Primary.Commodity,Secondary.Commodity,Other.Commodities
ICMM00722,Very Low,"Lourdes De Cerro De Pasco Dos, Mina",NA,-12.367900000000001,-74.7997,Mine,Peru,silver,NA,NA
ICMM00725,Very Low,"Satanas, Mina",NA,-12.3979,-75.0664,Mine,Peru,zinc,NA,NA
ICMM00726,Very Low,"Ricardo, Mina",NA,-12.451499999999999,-74.1755,Mine,Peru,silver,NA,NA
ICMM00732,Very Low,"Ventanilla, Mina",NA,-12.5784,-75.1164,Mine,Peru,silver,NA,NA
ICMM00733,Very Low,Rio Apurimac Mina,NA,-12.585900000000001,-73.9996,Mine,Peru,silver,NA,NA
ICMM00734,Very Low,Santa Rosa Lead Zinc Mine 11,NA,-12.597799999999999,-74.4414,Mine,Peru,lead,zinc,gold
ICMM00738,Very Low,"Luna De Plata, Mina","Luna De Plata, Mina;Virginia Vii Mina;Mi Peru Uno, Mina",-12.693566669999999,-75.0488,Mine,Peru,silver,NA,NA
ICMM00739,Very Low,"Rivera Alta, Mina",NA,-12.680899999999999,-69.7404,Mine,Peru,gold,NA,NA
ICMM00740,Moderate,Raul Mine,Raul Mine;Condestable Mine;Raul Condestable;Condestable,-12.69618148,-76.58778999,Mine,Peru,copper,gold,lead;silver;zinc
ICMM00741,Very Low,"Carolina, Mina",NA,-12.7006,-74.6664,Mine,Peru,silver,NA,NA
ICMM00744,Very Low,Telepaccha Lead Zinc Mine 4,NA,-12.7478,-75.258,Mine,Peru,lead,silver,NA
ICMM00746,Very Low,"Espanola Uno, Mina",NA,-12.7606,-74.333,Mine,Peru,silver,NA,NA
ICMM00747,Very Low,"Lucero No. 2, Mina",NA,-12.7803,-72.1441,Mine,Peru,silver,NA,NA
ICMM00756,High,Julcani,Julcani Mining District;Julcani;Julcani;Julcani,-12.94967699,-74.80569434,Mine,Peru,silver,lead,copper;gold;antimony;zinc
ICMM00766,Very Low,"Pepito, Mina",NA,-13.0312,-74.983,Mine,Peru,silver,NA,NA
ICMM00768,Very Low,"El Olivo, Mina",NA,-13.043699999999999,-75.0664,Mine,Peru,silver,NA,NA
ICMM00770,Very Low,Cullioni I Mina,Cullioni I Mina;Osa Mayor Mina,-13.074350000000001,-73.78385,Mine,Peru,silver,NA,NA
ICMM00777,Moderate,San Genaro Silver 26,San Genaro Silver 26;Santa Ines,-13.16766,-75.158445,Mine,Peru,silver,lead,gold;zinc
ICMM00780,Very Low,Chavin Lead Zinc Mine 34,NA,-13.189500000000001,-75.6497,Mine,Peru,zinc,copper,NA
ICMM00782,Very Low,"Prosperidad No. 1, Mina",NA,-13.2034,-75.2303,Mine,Peru,silver,NA,NA
ICMM00785,Very Low,"Guido Daniel, Mina.",NA,-13.307,-72.3538,Mine,Peru,silver,NA,NA
ICMM00788,Very Low,"16 De Octubre, Mina",NA,-13.3614,-72.8713,Mine,Peru,silver,NA,NA
ICMM00790,Very Low,"San Daniel, Mina",NA,-13.4161,-75.4664,Mine,Peru,silver,NA,NA
ICMM00794,Very Low,"Santa Alicia, Mina.",NA,-13.4895,-71.7052,Mine,Peru,silver,NA,NA
ICMM00798,Very Low,"Imelda No. 3, Mina",NA,-13.527799999999999,-70.9218,Mine,Peru,silver,NA,NA
ICMM00802,Very Low,Rio De Contas Sn Occurrence,NA,-13.581,-41.8323,Mine,Brazil,tin,NA,NA
ICMM00803,Very Low,Paramirim Tin Occurrences,NA,-13.5977,-42.2156,Mine,Brazil,tin,NA,NA
ICMM00804,Very Low,"Relampago No. 6, Mina",NA,-13.597799999999999,-75.4136,Mine,Peru,silver,NA,NA
ICMM00805,Very Low,"Luna 3, Mina",NA,-13.597799999999999,-75.3441,Mine,Peru,silver,NA,NA
ICMM00808,Very Low,Serra Branca,NA,-13.6144,-48.0658,Mine,Brazil,tin,NA,NA
ICMM00819,High,Mara Rosa,Mara Rosa Gold Deposit;Mara Rosa,-13.90485,-49.172185,Mine,Brazil,gold,NA,NA
ICMM00823,High,Catalina Huanca Mina,Catalina Huanca Mina;Catalina Huanca;Catalina Huanca,-13.981446999999999,-73.93594233,Mine,Peru,zinc,lead,silver;copper
ICMM00832,Moderate,Quenamari Copper 88,Quenamari Copper 88;San Rafael;San Rafael;Bofedal II,-14.22987844,-70.33092543,Mine,Peru,copper,lead,silver;tin;zinc
ICMM00833,Very Low,"Chavez, Mina",NA,-14.228899999999999,-75.4197,Mine,Peru,silver,NA,NA
ICMM00836,Very Low,"Leila, Mina","Leila, Mina;Santa Rosa, Mina",-14.303750000000001,-71.2402,Mine,Peru,silver,NA,NA
ICMM00842,Very Low,"San Juan De Hercca, Mina",NA,-14.3628,-71.2079,Mine,Peru,silver,NA,NA
ICMM00848,High,Constancia,Katanga Copper Gold Deposit 36;Constancia,-14.454841,-71.758418,Mine,Peru,copper,molybdenum,silver;gold
ICMM00849,Very Low,"Maria Dora, Mina",NA,-14.447800000000001,-71.0329,Mine,Peru,silver,NA,NA
ICMM00857,Very Low,Machucruz Mina,NA,-14.6061,-74.2824,Mine,Peru,silver,NA,NA
ICMM00860,Very Low,San Juan De Lucanas Mina,NA,-14.663600000000001,-74.2036,Mine,Peru,silver,NA,NA
ICMM00861,Moderate,La Rinconada,La Rinconada Gold 158;Ananea;La Rinconada,-14.664400000000001,-69.4995,Mine,Peru,gold,silver,zinc
ICMM00863,Very Low,"Palca Once Veins: Palca Oeste, Palca Este, Evita and Puncapolla","Palca Once Veins: Palca Oeste, Palca Este, Evita and Puncapolla;Palca X",-14.709538480000001,-69.68036537,Mine,Peru,tin,tungsten,NA
ICMM00866,Very Low,El Rubi De Puquio Cia. Minera,NA,-14.7522,-74.0322,Mine,Peru,silver,NA,NA
ICMM00867,Very Low,Don Jorge Derecho Minero,NA,-14.784700000000001,-73.8469,Mine,Peru,silver,NA,NA
ICMM00869,Very Low,"Joyel Brillante, Mina",NA,-14.8386,-71.5732,Mine,Peru,silver,NA,NA
ICMM00873,Very Low,"Ancoccala, Mina",NA,-14.9353,-70.3154,Mine,Peru,tin,NA,NA
ICMM00874,Very Low,Santa Lucia Gold 51,NA,-14.956099999999999,-74.583,Mine,Peru,gold,NA,NA
ICMM00877,Very Low,Regina,NA,-14.9968,-69.9385,Mine,Peru,tungsten,NA,NA
ICMM00878,Very Low,"Palca 11, Mina",NA,-14.9977,-69.6601,Mine,Peru,tungsten,NA,NA
ICMM00879,Very Low,Cinamono,NA,-14.9977,-44.999,Mine,Brazil,tin,NA,NA
ICMM00892,Very Low,San Jose De Ayata Mine,NA,-15.197699999999999,-68.9662,Mine,Bolivia,tin,tungsten,NA
ICMM00896,Very Low,Condoroma Lead Zinc Mine 23,NA,-15.2477,-71.1663,Mine,Peru,zinc,copper,NA
ICMM00897,Very Low,Suka Ltda.,NA,-15.2477,-68.9495,Mine,Bolivia,tin,NA,NA
ICMM00911,Very Low,Eliana Mina,NA,-15.3177,-73.9858,Mine,Peru,zinc,NA,NA
ICMM00914,Very Low,San Jose De Ayala,NA,-15.331,-68.6662,Mine,Bolivia,tin,NA,NA
ICMM00917,Very Low,Teresa,NA,-15.3858,-68.7695,Mine,Bolivia,tungsten,NA,NA
ICMM00923,Very Low,"Andalucia Y Otros, Derecho Minero",NA,-15.4977,-72.3329,Mine,Peru,silver,gold,NA
ICMM00934,Very Low,Madrigal,NA,-15.581099999999999,-71.3663,Mine,Peru,copper,silver,NA
ICMM00938,Moderate,Tacaza,Tacaza;Tacaza,-15.611385,-70.728965,Mine,Peru,copper,lead,zinc
ICMM00939,Moderate,Capitana Gold 60,Capitana Gold 60;La Capitana,-15.615534999999999,-74.016485,Mine,Peru,gold,silver,NA
ICMM00942,Very Low,Lampa,NA,-15.6394,-70.5329,Mine,Peru,silver,gold,NA
ICMM00947,Very Low,Exaltacion Mine,NA,-15.692399999999999,-69.0984,Mine,Bolivia,tin,NA,NA
ICMM00948,Very Low,Todos Santos,NA,-15.707700000000001,-69.0495,Mine,Bolivia,tin,NA,NA
ICMM00949,Very Low,San Rafael,NA,-15.714399999999999,-70.2163,Mine,Peru,copper,NA,NA
ICMM00950,Very Low,The Consolidated,NA,-15.7377,-68.5014,Mine,Bolivia,tungsten,NA,NA
ICMM00951,Moderate,Convento Gold 66,Convento Gold 66;Eureka,-15.741835,-73.800315,Mine,Peru,gold,NA,NA
ICMM00952,Very Low,Matilde Mine,NA,-15.7644,-68.9329,Mine,Bolivia,zinc,lead,cadmium
ICMM00967,Very Low,Fabulosa Mines Consolidated,NA,-15.9977,-68.3145,Mine,Bolivia,tin,NA,NA
ICMM00968,Very Low,Goias Estanho Mine,NA,-16.003399999999999,-49.5913,Mine,Brazil,tin,NA,NA
ICMM00970,Very Low,Natividad Mine,NA,-16.078299999999999,-68.3167,Mine,Bolivia,tin,tungsten,gold
ICMM00974,Very Low,Lourdes,NA,-16.1877,-68.0395,Mine,Bolivia,tungsten,NA,NA
ICMM00977,Very Low,Corrego Do Ouro Branco,NA,-16.280999999999999,-50.5158,Mine,Brazil,platinum,NA,NA
ICMM00978,Very Low,Don Carlos,NA,-16.307700000000001,-68.1895,Mine,Bolivia,nickel,NA,NA
ICMM00979,Very Low,Esperanza,NA,-16.311900000000001,-69.2376,Mine,Peru,tin,NA,NA
ICMM00980,Very Low,San Antonio Mine,San Antonio Mine;12 Angeles Mine;Complemento Mine;San Antonio 2,-16.331,-68.1523,Mine,Bolivia,tin,tungsten,NA
ICMM00981,Very Low,Aceromarca,Aceromarca;Aceromarca Mine,-16.337700000000002,-67.9784,Mine,Bolivia,tungsten,NA,NA
ICMM00982,Very Low,Kellguani,NA,-16.3477,-68.1162,Mine,Bolivia,tin,NA,NA
ICMM00983,Very Low,Liliana,Liliana;Pichu,-16.357700000000001,-67.672,Mine,Bolivia,tungsten,NA,NA
ICMM00984,Very Low,Reconquistada Mine,NA,-16.3644,-67.8328,Mine,Bolivia,tungsten,NA,NA
ICMM00985,Very Low,Kala Uyu,Kala Uyu;Chacaltaya,-16.370200000000001,-68.1995,Mine,Bolivia,lead,tin,NA
ICMM00987,Very Low,Chojlla Mine,Chojlla Mine;Chojlla,-16.3963,-67.77105,Mine,Bolivia,tin,tungsten,NA
ICMM00988,Very Low,Enramada Mine,NA,-16.3977,-67.8162,Mine,Bolivia,tungsten,NA,NA
ICMM00990,Very Low,Colquechaca Mine,NA,-16.414400000000001,-67.9995,Mine,Bolivia,copper,lead,zinc
ICMM00991,Very Low,Reconquistada,NA,-16.4377,-67.8895,Mine,Bolivia,tungsten,NA,NA
ICMM00992,Very Low,Normandia Mine,NA,-16.451899999999998,-68.3454,Mine,Bolivia,silver,NA,NA
ICMM00998,High,Cerro Verde,Cerro Verde;Cerro Verde;Cerro Verde;Cerro Verde;Cerro Verde;Cerro Verde;Cerro Verde SX EW,-16.531443979999999,-71.59119733,Mine,Peru,copper,gold,molybdenum;silver
ICMM00999,Very Low,Bolsa Negra,Bolsa Negra;Bolsa Negra Mine,-16.54185,-67.7916,Mine,Bolivia,tungsten,tin,copper
ICMM01011,Very Low,Urania,NA,-16.7377,-67.7595,Mine,Bolivia,tin,NA,NA
ICMM01017,Very Low,Buena Ventura Mine,NA,-16.819600000000001,-67.4637,Mine,Bolivia,tin,tungsten,NA
ICMM01020,Very Low,San Cristobal Mine,NA,-16.831,-67.5828,Mine,Bolivia,silver,NA,NA
ICMM01021,Very Low,Inca Mine,NA,-16.844899999999999,-67.452,Mine,Bolivia,tin,zinc,NA
ICMM01023,Moderate,Viloco Mine,Viloco Mine;Viloco,-16.872655000000002,-67.635605,Mine,Bolivia,tungsten,bismuth,tungsten
ICMM01024,Very Low,Nevada Mine,NA,-16.881,-67.5995,Mine,Bolivia,tin,tungsten,NA
ICMM01025,Very Low,Pacuni,Pacuni;Mocoya;Monte Blanco,-16.907699999999998,-67.2995,Mine,Bolivia,tin,NA,NA
ICMM01026,Very Low,Chojnacota,NA,-16.907699999999998,-67.5695,Mine,Bolivia,tin,NA,NA
ICMM01027,Very Low,Laramcota,NA,-16.907699999999998,-67.2295,Mine,Bolivia,tin,NA,NA
ICMM01029,Moderate,Caracoles Mine,Caracoles Mine;Caracoles;Barrosquira Bajadera;Caracoles Dist.;Caracoles Mill Tailings;Caracoles Mill Tailings;Otilia Mine;Atoroma,-16.914243330000001,-67.48295333,Mine,Bolivia,tin,tungsten,copper
ICMM01031,Very Low,Cotacucho,NA,-16.9177,-67.1995,Mine,Bolivia,tin,antimony,NA
ICMM01032,Very Low,Tanapaca Mine,NA,-16.931000000000001,-67.5995,Mine,Bolivia,tin,NA,NA
ICMM01033,Very Low,San Francisco Mine,NA,-16.947700000000001,-67.5162,Mine,Bolivia,tin,NA,NA
ICMM01035,Very Low,Colombiri Mine,NA,-16.947700000000001,-67.2995,Mine,Bolivia,tin,NA,NA
ICMM01036,Very Low,Laramcota Mine,NA,-16.964300000000001,-67.3828,Mine,Bolivia,tin,zinc,NA
ICMM01037,Very Low,Argentina Mine,NA,-16.981000000000002,-67.4828,Mine,Bolivia,tungsten,NA,NA
ICMM01038,Very Low,Caracoles,NA,-16.981000000000002,-67.2662,Mine,Bolivia,tin,NA,NA
ICMM01039,Very Low,Bajaderia Mine,Bajaderia Mine;Pepita,-16.989350000000002,-67.22285,Mine,Bolivia,tin,NA,NA
ICMM01040,Very Low,Donata Mine,NA,-16.990500000000001,-66.8495,Mine,Bolivia,zinc,NA,NA
ICMM01042,Very Low,Barroscota Mine,NA,-16.992100000000001,-67.3662,Mine,Bolivia,tin,zinc,NA
ICMM01045,Very Low,San Juan Ltd.,NA,-17.014399999999998,-67.3162,Mine,Bolivia,tin,NA,NA
ICMM01046,Very Low,Viloco Sn,NA,-17.030999999999999,-67.5828,Mine,Bolivia,tin,tungsten,NA
ICMM01047,Very Low,Hilda Mine,NA,-17.035499999999999,-67.3295,Mine,Bolivia,tin,NA,NA
ICMM01048,High,Cuajone Mine,Cuajone Mine;Cuajone;Cuajone;Cuajone;Cuajone;Cuajone SX EW,-17.040969839999999,-70.70661801,Mine,Peru,copper,molybdenum,gold;silver;zinc
ICMM01051,Very Low,Purisima Mine,NA,-17.061,-67.05,Mine,Bolivia,tin,NA,NA
ICMM01052,Very Low,Chambillaya Mine,NA,-17.061299999999999,-67.3053,Mine,Bolivia,tungsten,NA,NA
ICMM01055,High,"Quellaveco, Yacimiento","Quellaveco, Yacimiento;Quellaveco;Quellaveco project;Quellaveco",-17.101027269999999,-70.61645749,Mine,Peru,copper,molybdenum,silver
ICMM01063,Very Low,Copacabana Mine,Copacabana Mine;Todos Santos Mine;Salla Cuchu Mine,-17.153600000000001,-66.99713333,Mine,Bolivia,tin,tungsten,NA
ICMM01064,Very Low,Sayaquira,NA,-17.145800000000001,-67.3195,Mine,Bolivia,tin,NA,NA
ICMM01065,Very Low,Solitaria,Solitaria;Cruz Roja,-17.14715,-67.2895,Mine,Bolivia,tin,NA,NA
ICMM01066,Moderate,Corocoro District,Corocoro District;Corocoro,-17.176760000000002,-68.44693,Mine,Bolivia,copper,lead,silver
ICMM01069,Very Low,Pajchiri,NA,-17.197700000000001,-67.0495,Mine,Bolivia,tungsten,NA,NA
ICMM01072,High,Paracatu,Paracatu;Morro Do Ouro;Morro De Ouro Paracatu;Paracatu;Paracatu;Paracatu;Paracatu River,-17.201212309999999,-46.8747858,Mine,Brazil,gold,silver,lead
ICMM01075,High,Toquepala Mine,Toquepala Mine;Toquepala;Toquepala;Toquepala;Toquepala;Toquepala SX EW,-17.254089260000001,-70.61252327,Mine,Peru,copper,molybdenum,silver;rhenium;gold;zinc
ICMM01084,Very Low,Buena Esperanza Mine,NA,-17.331,-66.8328,Mine,Bolivia,tin,NA,NA
ICMM01090,Very Low,Laurani Mine,NA,-17.378499999999999,-67.7745,Mine,Bolivia,copper,lead,zinc
ICMM01091,Moderate,Colquiri Mine,Colquiri Mine;Colquiri,-17.390564999999999,-67.123205,Mine,Bolivia,tin,zinc,lead;copper;silver
ICMM01094,Very Low,Colquiri,NA,-17.396599999999999,-67.1484,Mine,Bolivia,silver,NA,NA
ICMM01103,High,Morro Agudo,Morro Agudo;Paracatuzn;Morro Agudo;Morro Agudo,-17.495033100000001,-46.81726535,Mine,Brazil,zinc,lead,silver;gold;cadmium
ICMM01104,Very Low,Antonia Mine,NA,-17.4971,-67.0217,Mine,Bolivia,tungsten,NA,NA
ICMM01113,Very Low,Crucero Ii Mine,NA,-17.664300000000001,-70.0162,Mine,Peru,silver,NA,NA
ICMM01116,Very Low,Mata Da Corda,NA,-17.697600000000001,-45.399,Mine,Brazil,platinum,NA,NA
ICMM01119,Very Low,San Francisco Mine,NA,-17.727699999999999,-66.9089,Mine,Bolivia,tungsten,NA,NA
ICMM01120,Very Low,Teofilio Otoni Dist,NA,-17.730899999999998,-41.4323,Mine,Brazil,platinum,NA,NA
ICMM01121,Very Low,San Felipe Mine,NA,-17.7393,-66.8495,Mine,Bolivia,tungsten,NA,NA
ICMM01125,Moderate,Inti Raymi Mine,Inti Raymi Mine;Kori Kollu Mine;Kori Kollo,-17.793336669999999,-67.45152,Mine,Bolivia,silver,gold,copper
ICMM01130,Very Low,Torosentado Mine,NA,-17.8218,-66.3747,Mine,Bolivia,tin,NA,NA
ICMM01137,Moderate,Cerro Grande,Cerro Grande;Berenguela,-17.887625,-66.429485,Mine,Bolivia,tin,NA,NA
ICMM01139,Moderate,San Jose De Oruro Mine,San Jose De Oruro Mine;Itos Mill Tailings;Itos Tailings,-17.95866333,-67.12645,Mine,Bolivia,tin,silver,lead;copper;antimony;zinc
ICMM01140,Very Low,Iroco Mine,NA,-17.963799999999999,-67.1545,Mine,Bolivia,gold,copper,NA
ICMM01141,High,Vazante,Fazenda Salobra;Vazante;Vazante Deposit,-17.969545,-46.84419,Mine,Brazil,zinc,lead,silver;copper;cadmium
ICMM01142,Very Low,Oruro,NA,-17.997599999999998,-67.0995,Mine,Bolivia,copper,NA,NA
ICMM01145,Very Low,Santa Clara Mine,NA,-18.0382,-68.3356,Mine,Bolivia,copper,NA,NA
ICMM01146,Very Low,Aullagas De Oruro Mine,NA,-18.044899999999998,-66.5181,Mine,Bolivia,tin,NA,NA
ICMM01147,Very Low,Japo Mine,Japo Mine;Negro Pabellon Mine;Santa Fe Mine;Japo,-18.061074999999999,-66.844075,Mine,Bolivia,silver,zinc,tin;copper
ICMM01148,Very Low,Rio Maracana,NA,-18.0642,-41.1322,Mine,Brazil,platinum,NA,NA
ICMM01151,Very Low,La Reyna,NA,-18.0976,-66.8995,Mine,Bolivia,tin,NA,NA
ICMM01152,Very Low,San Pablo,San Pablo;Negro Pabellon,-18.100100000000001,-66.85005,Mine,Bolivia,tin,NA,NA
ICMM01154,Very Low,Excelsior Mine,NA,-18.1143,-66.7645,Mine,Bolivia,tin,zinc,NA
ICMM01156,High,Catalao,Catalao;Catalao;Chapada;Copebras;Catalao de Goias;Catalao;Chapadao;Catalao,-18.138026069999999,-47.80698541,Mine;Refinery,Brazil,niobium,phosphate,diamond;gold;copper;barium;lanthanides;silver
ICMM01157,Very Low,Morococala Mine,NA,-18.139299999999999,-66.7856,Mine,Bolivia,tin,NA,NA
ICMM01158,Very Low,Morococala Santa Fe Japo Mines,NA,-18.164300000000001,-66.8328,Mine,Bolivia,tin,zinc,NA
ICMM01160,Very Low,Morococala,NA,-18.177600000000002,-66.7995,Mine,Bolivia,tin,NA,NA
ICMM01162,Very Low,Huanuni,NA,-18.227599999999999,-66.7995,Mine,Bolivia,tin,NA,NA
ICMM01164,Very Low,Candelaria,NA,-18.2576,-66.9995,Mine,Bolivia,tin,NA,NA
ICMM01166,Moderate,Huanuni Mine,Huanuni Mine;Porvenir and Huanuni Mill Tailings;Huanuni,-18.275363330000001,-66.82445667,Mine,Bolivia,tin,silver,lead;antimony
ICMM01167,Very Low,San Florencio,NA,-18.297599999999999,-66.6795,Mine,Bolivia,tin,NA,NA
ICMM01168,Very Low,Choquelimpie,NA,-18.302900000000001,-69.2779,Mine,Chile,gold,lead,NA
ICMM01169,Very Low,El Centenario,NA,-18.314299999999999,-66.5828,Mine,Bolivia,tin,NA,NA
ICMM01170,Moderate,Triunfo Mine,Triunfo Mine;Poopo District;San Juan Mine;Poopo,-18.365477500000001,-66.94774,Mine,Bolivia,tin,lead,silver;antimony;zinc
ICMM01171,Very Low,Pucro,NA,-18.357600000000001,-66.4395,Mine,Bolivia,tin,NA,NA
ICMM01172,Very Low,Bolivian Tin Mines Property,NA,-18.3598,-66.2286,Mine,Bolivia,tin,NA,NA
ICMM01173,Very Low,Patino I Mine,NA,-18.3749,-66.9056,Mine,Bolivia,tin,NA,NA
ICMM01174,Very Low,Santa Barbara,NA,-18.397600000000001,-66.4662,Mine,Bolivia,tin,NA,NA
ICMM01175,Very Low,Llallagua Catavi,NA,-18.4026,-66.6095,Mine,Bolivia,tin,NA,NA
ICMM01176,Very Low,El Porvenir Mine,NA,-18.414300000000001,-66.9162,Mine,Bolivia,tin,zinc,NA
ICMM01177,Very Low,Catavi Siglo Xx,NA,-18.414300000000001,-66.5828,Mine,Bolivia,tin,NA,NA
ICMM01178,Moderate,Llallagua Mine,Llallagua Mine;Siglo XX,-18.451049999999999,-66.6008,Mine,Bolivia,tin,tungsten,zinc
ICMM01179,Very Low,Rosario Mine,NA,-18.447600000000001,-66.3661,Mine,Bolivia,tin,NA,NA
ICMM01182,High,Bolivar Mine (Antequera),Bolivar Mine;Bolivar;Venus Mine;Avicaya Antequera Totoral Mines;Totoral Mine;Bolivar Mine (Antequera),-18.471649150000001,-66.84168145,Mine,Bolivia,zinc,lead,silver;tin
ICMM01183,Very Low,Porvenir Mine,NA,-18.4618,-66.922,Mine,Bolivia,tin,NA,NA
ICMM01184,Very Low,Pucro Mine,Pucro Mine;Cruz De Saya Mine,-18.472650000000002,-66.4661,Mine,Bolivia,tin,zinc,NA
ICMM01185,Very Low,Vilacota Mine,NA,-18.4754,-66.6523,Mine,Bolivia,tin,zinc,NA
ICMM01188,Very Low,Estalsa Tin Mine,NA,-18.497599999999998,-67.0495,Mine,Bolivia,tin,NA,NA
ICMM01189,Moderate,Cristo Gran Poder Mine,Cristo Gran Poder Mine;Elena Mine;Avicaya;Asientos;Totoral,-18.512675999999999,-66.861784,Mine,Bolivia,tin,silver,lead;zinc
ICMM01190,Very Low,Victoria Mine,NA,-18.514600000000002,-66.3189,Mine,Bolivia,tin,NA,NA
ICMM01191,Very Low,Estalsa Mine,Estalsa Mine;Chunchu;Totoral;Avicaya,-18.545200000000001,-66.83755,Mine,Bolivia,tin,NA,NA
ICMM01192,Very Low,Estalsa Dredgeavicaya,NA,-18.547599999999999,-66.8995,Mine,Bolivia,tin,NA,NA
ICMM01197,Very Low,Pacajake Mine,NA,-18.5976,-66.8661,Mine,Bolivia,silver,NA,NA
ICMM01199,Very Low,Sao Matheus River,NA,-18.647500000000001,-39.9989,Mine,Brazil,platinum,NA,NA
ICMM01200,Moderate,Rio Parauna,Rio Parauna;Parauna River,-18.665600000000001,-43.59945,Mine,Brazil,gold,NA,NA
ICMM01202,Very Low,Aliada Mine,Aliada Mine;Colquechaca;Colquechaca Mine,-18.689933329999999,-66.02126667,Mine,Bolivia,tin,lead,zinc
ICMM01204,Very Low,Junkers Mine,NA,-18.733699999999999,-66.7209,Mine,Bolivia,lead,antimony,NA
ICMM01206,Very Low,Lipez Huaico,NA,-18.7776,-65.7794,Mine,Bolivia,tin,NA,NA
ICMM01208,Very Low,Comsur,NA,-18.8309,-65.7828,Mine,Bolivia,tin,NA,NA
ICMM01211,Very Low,Ocuri Mine,NA,-18.8643,-65.7995,Mine,Bolivia,tin,zinc,NA
ICMM01213,Very Low,Maria Teresa Mine,NA,-18.9482,-66.7181,Mine,Bolivia,tin,zinc,NA
ICMM01215,Very Low,Distrito Maragua,NA,-18.957599999999999,-65.6794,Mine,Bolivia,tin,NA,NA
ICMM01216,Moderate,Maragua Mine,Maragua Mine;Maragua,-18.980924999999999,-65.78279,Mine,Bolivia,silver,lead,barium;zinc
ICMM01221,Very Low,Morro Pilar,NA,-19.230799999999999,-43.3823,Mine,Brazil,platinum,NA,NA
ICMM01224,Very Low,Salar De Coipasa,NA,-19.3643,-68.1328,Mine,Bolivia,lithium,NA,NA
ICMM01227,Very Low,Canutillos,NA,-19.407599999999999,-65.4494,Mine,Bolivia,tin,NA,NA
ICMM01228,Very Low,Machacamarca,NA,-19.412600000000001,-65.5244,Mine,Bolivia,tin,NA,NA
ICMM01229,Very Low,Arofilla,NA,-19.414300000000001,-65.7994,Mine,Bolivia,tin,NA,NA
ICMM01232,Very Low,Huari Huari Mine,NA,-19.447600000000001,-65.5828,Mine,Bolivia,zinc,NA,NA
ICMM01233,Very Low,Aroyofillo Mine,NA,-19.490100000000002,-65.8011,Mine,Bolivia,tin,NA,NA
ICMM01234,Very Low,El Paco,NA,-19.497599999999998,-65.9545,Mine,Bolivia,tin,NA,NA
ICMM01235,Very Low,Araxa Camig,NA,-19.543600000000001,-46.8959,Mine,Brazil,barium,NA,NA
ICMM01237,Moderate,San Luis Mine,San Luis Mine;San Luis,-19.571845,-65.977885,Mine,Bolivia,silver,zinc,lead
ICMM01238,High,Caue,Caue;Itabira Do Matto Dentro;Periquito;Itabira;Itabira;Southeastern System;Itabira,-19.604688029999998,-43.23148358,Mine,Brazil,iron ore,gold,NA
ICMM01239,High,Unificada of Potosi,Unificada of Potosi;Cerro Rico De Potosi District;San Bartolome;Unificada;San Bartolome;Potosi;Pailaviri;Cerro Rico;Potosi (Yuguang) Smelter,-19.607340149999999,-65.74347306,Mine;Smelter,Bolivia,silver,tin,gold;lead;tungsten;zinc
ICMM01242,Very Low,Conceicao,NA,-19.654199999999999,-43.2834,Mine,Brazil,gold,NA,NA
ICMM01248,Very Low,Carma Mine,NA,-19.7623,-65.8425,Mine,Bolivia,antimony,gold,NA
ICMM01252,Very Low,Munecirca,NA,-19.807600000000001,-65.6794,Mine,Bolivia,tin,NA,NA
ICMM01254,High,Porco,San Jose De Soras;Santo Santo Mine;Porco Mine;Porco;Illapa,-19.8141502,-65.9846786,Mine,Bolivia,zinc,silver,lead;copper;tin;antimony
ICMM01255,High,AGA Mineracao,Cuiba;AGA Mineracao;Morro Velho;AGA Mineracao,-19.861422600000001,-43.7406284,Mine,Brazil,gold,NA,NA
ICMM01256,Moderate,Morro Velho Mine,Morro Velho Mine;Espirito Santo;Mina Raposos;Raposos Gold Mine;Morro Velho;Brazil Operations;Ashanti Mineracao Refinery,-19.965078569999999,-43.83218286,Mine;Refinery,Brazil,gold,silver,platinum;arsenic
ICMM01258,Moderate,Sao Bento,Sao Bento;Ashanti Mineracao,-19.966844999999999,-43.474445,Mine,Brazil,gold,silver,NA
ICMM01261,Very Low,Sahuatoma,NA,-19.996500000000001,-65.8094,Mine,Bolivia,tin,NA,NA
ICMM01262,Very Low,Salar De Uyuni,NA,-19.997599999999998,-67.9995,Mine,Bolivia,lithium,NA,NA
ICMM01264,High,Cerro Colorado,Cerro Colorado;Cerro Colorado (SxEw);Cerro Colorado,-20.047673329999999,-69.26007367,Mine,Chile,copper,molybdenum,NA
ICMM01265,Very Low,Caracota Mine,Caracota Mine;Caracota Mine;Caracota,-20.085100000000001,-65.9134,Mine,Bolivia,antimony,gold,tin
ICMM01268,Moderate,La Cascadas,La Cascadas;Sagasca;La Cascada (Sagasca) (SX EW) Refinery,-20.18306333,-69.33532333,Mine;Refinery,Chile,copper,NA,NA
ICMM01270,Very Low,Rio Piracicaba,NA,-20.1739,-43.4084,Mine,Brazil,gold,NA,NA
ICMM01273,Very Low,San Lucas Mine,NA,-20.247599999999998,-65.1328,Mine,Bolivia,zinc,gold,cadmium
